"Date","Location","Tweet","Hashtags","Retweets","Likes","sentiment","prob","negative","positive"
2020-01-03,近々転生➭独断と偏見で仲良い奴だけ垢教える,SMS3垢代行探さないと,nan,0,0,negative,-0.7542469208904308,-0.671615641589387,-1.4258625624798178
2020-01-03,近々転生➭独断と偏見で仲良い奴だけ垢教える,遊びすぎたな、多分アレのせいだわ,nan,0,0,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-03,近々転生➭独断と偏見で仲良い奴だけ垢教える,両刀出来へんやん,nan,0,0,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-03,近々転生➭独断と偏見で仲良い奴だけ垢教える,あれ、モバイルTwitterやろうとしても強制的にアプリ飛ばされるんだけど仕様変えやがったか？,nan,0,0,positive,0.5675365912923853,-1.3114978273552609,-0.7439612360628756
2020-01-03,近々転生➭独断と偏見で仲良い奴だけ垢教える,また一生懸命解除する作業しないといかんのか...,nan,0,0,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-03,近々転生➭独断と偏見で仲良い奴だけ垢教える,やべぇロックされたのオールドだげじゃねえぞ,nan,0,1,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-03,Hong Kong,@CUHKofficial professor David Hui quoted from Beijing scholars that the Wuhan pneumonia might be caused by emerging  https://shar.es/a3lp2S ,'#coronavirus',5,8,negative,-1.5804932605563238,-0.41615610795847147,-1.9966493685147952
2020-01-03,Mount Everest,这话说错了，玩简单难度的玩家肯定要比玩地狱难度的傻得多啊。,nan,0,0,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-03,nan,Thanks 🤗,nan,0,0,positive,2.5793640258946366,-2.802557560696325,-0.22319353480168846
2020-01-03,nan,Isko kehte hai marne ke bad ilaaz karna 🤣🤣🤣,nan,0,0,negative,-0.3303081882405081,-0.8442784288166933,-1.1745866170572015
2020-01-03,nan,Ye to ddpd ka first day collection tha 🤣🤣🤣🤣,nan,0,0,positive,2.406319795561025,-2.655627295509298,-0.24930749994827295
2020-01-03,nan,Aayi thi isiliye a370 hta diya 🤣🤣🤣,nan,0,4,negative,-1.4698617362084008,-0.4446849769849095,-1.9145467131933103
2020-01-03,nan,Congress ka colour scam awasarwad tustikaran desh ko lootna pakistan prem yahi h or koi colour nhi,nan,0,2,positive,1.80225774812385,-2.165962090159951,-0.363704342036101
2020-01-03,nan,He is already an union minister and there is no scam in last six year related to his field so we indians want that he is always be union minister not cheif minister and fadnvis is the best cm ever in maharstra history,nan,0,13,negative,-1.7271182742909161,-0.38079005475822214,-2.1079083290491383
2020-01-03,Mount Everest,评论里就有一些人怒了，哈哈哈,nan,0,2,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-03,Mount Everest,标题没毛病，fairy tale,nan,0,3,positive,1.2728607887094974,-1.7724779577494267,-0.49961716903992937
2020-01-03,Mount Everest,这集我看了，淘宝同款皮水壶太做作， 中国牧民装奶都是白色塑料加仑桶，没有例外。,nan,3,57,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-03,Mount Everest,可能是中国瑞典,nan,0,0,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-03,nan,Lage rho bhai,nan,0,0,negative,-1.7927221057911353,-0.3658346665106862,-2.1585567723018215
2020-01-03,Mount Everest,isis,nan,0,1,positive,1.099535674135165,-1.652076696978046,-0.5525410228428811
2020-01-03,nan,"Es el síndrome respiratorio grave, siglas en inglés. Es una neumonía grave, provocado por un coronavirus, se les tiene que internar y tener en cuarentena. No hay cura específica, pero sí se tratan los síntomas. Se contagia por gotitas de estornudo o tos. Les gusta la temp baja",nan,0,7,negative,-1.7007055830582516,-0.3869605710658135,-2.087666154124065
2020-01-03,近々転生➭独断と偏見で仲良い奴だけ垢教える,またオールド番号入れてないやつロックかかっててガン萎え,nan,0,0,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-03,"Glenwood Springs, America","That, and it depends on how efficiently and how far this spreads.  Given how fast coronavirus mutates and recombinates, we could be dealing with a virus that is very different from SARS.  SARS apparently had an R0 of 2-4, which is very high.",nan,0,1,negative,-2.443232442414086,-0.24351215022755923,-2.686744592641645
2020-01-03,United Arab Emirates.,What the hell is that thing??,nan,0,0,negative,-0.6965537206820258,-0.6933593191131724,-1.3899130397951982
2020-01-03,On Air,Have anyone noticed the cover pic of @zafarsareshwala. @NazemNaqvi - Please have a look. pic.twitter.com/Ko0R3QdSR6,nan,0,0,positive,0.792910672964183,-1.450256571328076,-0.6573458983638929
2020-01-03,On Air,Hurry up guys. pic.twitter.com/ILIkUisfIh,nan,0,0,positive,0.20129681844047909,-1.1041563909402896,-0.9028595724998105
2020-01-03,United Arab Emirates.,Lol I’m from uae but i dont know how to type in Arabic even if I know how I type really slowly like i dont know why lmao 😂😂,nan,0,0,negative,-2.380090464424299,-0.25350205728231856,-2.6335925217066176
2020-01-03,United Arab Emirates.,In 2020 I’ll be happy with my life. https://twitter.com/freakin_dani/status/1212816286750822401 …,nan,0,0,positive,0.8837601664696209,-1.5085190235173584,-0.6247588570477376
2020-01-04,nan,"Sure, if it is an extra-planetary life form...there seem to be a variety of cases at different stages. So that is unlikely. The bigger problem would be co-infections, e.g. with a relative harmless coronavirus. Happened with SARS and HKU I believe.",nan,0,3,negative,-4.7488743887215605,-0.05268260606365516,-4.801556994785216
2020-01-04,nan,“It is reported that the local virus that has caused the outbreak of unknown pneumonia is very likely to be a new species of coronavirus that jumps from animals to humans”  https://twitter.com/FluTrackers/status/1213537603749916672 …,nan,0,0,negative,-9.748354302765136,-0.0016763902996501656,-9.750030693064787
2020-01-04,BCN-Catalunya,"el més mediàtic, el q encara batega, aquest darrer amb evidents dificultats de transmissió Als abans se'ls lligava amb refredats, no anaven més enllà. I així estem...potser demà em menjo amb patates algun dels tuits però ara l'escenari seria aquest.","'#sars', '#mers', '#h2h', '#coronavirus'",0,0,positive,1.1164062246498645,-1.6636007138711193,-0.5471944892212548
2020-01-04,BCN-Catalunya,"Per tant, tenint clar que estem, més que probablement, davant una podria ser que al final aquesta etiqueta de pneumonia virica tingues diferents agents causals. De fet els 4 coronavirus que infecten a humans van ser previament coronavirus animals q van saltar...9",'#zoonosi',0,1,negative,-7.820466749506352,-0.006368257217076234,-7.826835006723428
2020-01-04,Iberoamérica,"El síndrome respiratorio agudo grave (SARS, por sus siglas en inglés) es provocado por el coronavirus.Todos los pacientes están recibiendo tratamiento en condiciones de aislamiento, según las autoridades sanitarias.  http://noticiasncc.com/cartelera/articulos-o-noticias/01/03/china-confirma-nuevos-casos-una-misteriosa-neumonia-viral/ …",nan,1,1,negative,-5.085503855018985,-0.041876183660413346,-5.127380038679398
2020-01-04,Republic,Unconfirmed epidemiology reports about a new coronavirus similar to SARS. China has hidden information in the past during SARS outbreak in 2002. It's possible.,nan,0,0,negative,-10.487715068083304,-0.0010043996009869716,-10.488719467684291
2020-01-04,nan,*com o dono.,nan,0,0,negative,-1.1299554830451157,-0.5429313890106862,-1.6728868720558019
2020-01-04,nan,A mulher fez isso pra se vingar do ex-marido. O cão está bem e comno dono. A v4di4 possivelmente já está respondendo pelo crime.,nan,0,7,positive,0.412270119785461,-1.2208117116922779,-0.8085415919068168
2020-01-04,nan,"Passou na TV, ela fez isso para se vingar do ex-marido. O cão está bem e com o dono. A V@di4 provavelmente já está sendo processada tbm.",nan,0,2,positive,2.821101673217129,-3.012035553528108,-0.19093388031097902
2020-01-04,nan,"Se tiver fácil aí pode mandar, embora não concorde com isso a principio.",nan,0,0,positive,0.8712827634520721,-1.5004393855133316,-0.6291566220612594
2020-01-04,nan,"Pq pna não é válido como princípio, por pressupor propriedade?",nan,0,0,negative,-2.321928094303111,-0.2630344059311689,-2.5849625002342798
2020-01-04,nan,Por que não?,nan,0,0,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,午̷̖̺͈̆͛͝前̧̢̖̫̊3̘̦時̗͡の̶̛̘̙̤̙̌̉͢い̷゙̊̈̓̓̅ば̬̬̩͈̊͡ら゙̜̩̹ぎ̫̺̓ͣ̕͡げ̧̛̩̞̽ん゙̨̼̗̤̂̄”,nan,0,0,negative,-0.3651901840216558,-0.8289292882432973,-1.194119472264953
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,おやすみって言ってくれて、、、ありがとっ😊😊( *˙˙*) pic.twitter.com/lEobHTvx6K,nan,0,1,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,待ってたからなこの時を,nan,0,0,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,さ、寝るわおやすみ永眠する,nan,0,1,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,わかる、わかるぞその気持ち,nan,0,0,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,美味そう(それっぽい返し),nan,0,1,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,オタクの性,nan,0,1,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,nan,"Por isso, acredito que a esmagadora maioria acredita em direitos naturais (vida, liberdade e propriedade), e concordaria com o ""princípio da não agressão"".",nan,0,0,negative,-0.05883156478128626,-0.9708840828897394,-1.0297156476710256
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,息子がクリスマスプレゼントに貰ったゲーム機で、冬休みは一日中遊んでいる😥 宿題をしろと言っても無視、ご飯も食べない、初詣に家族で行こうとしても「ゲームで忙しい」のだと… 遂に怒りが頂点に達し、息子から取り上げて目の前で叩き壊しました☺一件落着 pic.twitter.com/UHaA0uUak0,nan,2,3,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,nan,"Partindo do pressuposto de que todas regras são arbitrárias, e não existe ""direitos naturais"", logo, cada um decide o que é ou não ético. Onde vc acha que isso vai parar? Eu acho que vai parar em: lei do mais forte. Quem pode mais, chora menos, escravidão, etc.",nan,0,0,positive,8.410917494162106,-8.415150012699542,-0.004232518537435226
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,いやカツノリって誰だよ,nan,0,1,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,呼ばれて飛び出てジャジャジャジャーン,nan,1,0,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,nan,'#rtの早い5人に落書き投げつける',2,0,0.0,0.0,0.0,0.0
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,あと5分,nan,0,0,negative,-0.4031481633844738,-0.8124623540429292,-1.215610517427403
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,真面目に寝よかな,nan,0,0,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,結婚しよう,nan,0,0,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,愛してるよ,nan,0,0,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,"い""や""あ""あ""あ""あ""あ""や""め""て""！私に""乱暴する気でし""ょ""？エ""ロ""同人み""た""い""に""！エ""ロ""同人み""た""い""に""！ pic.twitter.com/P1fMLVCnsj",nan,2,2,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,主人として頑張った,nan,0,1,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,俺みたいなidの人おった,nan,0,0,negative,-0.19754532366128252,-0.9046058853855978,-1.1021512090468804
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,さみぃから寝よかな,nan,0,0,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,従えてるじゃん(冷静),nan,0,1,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える, pic.twitter.com/GC1I2XytwO,nan,0,0,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,いや、人を欺いてこその優秀な人材と言えるぞ💟,nan,1,1,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,nan,"E de onde vem as ""normas""?",nan,0,0,positive,1.8351925401145763,-2.1916227359654954,-0.35643019585091906
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える, pic.twitter.com/2DJgOcomZ2,nan,0,0,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,よく起きてられるなクソネミなネズミーランドだぞ,nan,0,1,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,愛してるよダーリン,nan,0,1,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,それはお得得々やんな🥰,nan,0,0,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,nan,E porque isso é legítimo?,nan,0,0,positive,0.2756344431976814,-1.144389909655123,-0.8687554664574417
2020-01-04,nan,"Irã é fraco, só o Sgt Baguncinha já dá conta. Kogos é apelação kkkkkk",nan,0,0,positive,2.0613766998155683,-2.371236571101292,-0.3098598712857239
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,ロック解除おめでとうございます,nan,0,0,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,@kenzen_kenzen_k の💗💗💗,nan,1,1,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,凍ってんじゃねえよ,nan,0,0,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,㊙️情報 アカウント取ってから遊んで2垢凍結させたら飛び火食らってる奴がいるらしい,nan,1,2,negative,-0.3889878156064368,-0.8185767160887565,-1.2075645316951933
2020-01-04,近々転生➭独断と偏見で仲良い奴だけ垢教える,そりゃそうだよな、いっその事肉棒入れたらどうだ？,nan,0,1,positive,0.0006543646776527856,-1.0003272194389339,-0.9996728547612811
